,User-ID,Location,Age
3842,135653,usa,21
3843,135673,iceland,26
3844,135681,unitedkingdom,35
3845,135703,canada,32
3846,135704,southafrica,66
3847,135730,usa,35
3848,135736,usa,54
3849,135753,usa,55
3850,135763,usa,42
3851,135768,usa,46
3852,135776,usa,32
3853,135778,usa,45
3854,135799,usa,50
3855,135831,usa,35
3856,135869,usa,46
3857,135873,usa,35
3858,135895,usa,35
3859,135902,unitedkingdom,20
3860,135919,canada,35
3861,135974,canada,29
3862,135975,usa,35
3863,136010,canada,35
3864,136011,usa,37
3865,136071,usa,44
3866,136136,usa,32
3867,136139,usa,35
3868,136193,usa,40
3869,136237,canada,34
3870,136240,usa,20
3871,136252,usa,33
3872,136255,usa,35
3873,136291,usa,23
3874,136306,usa,39
3875,136313,usa,27
3876,136326,usa,42
3877,136348,usa,51
3878,136362,usa,35
3879,136382,canada,35
3880,136396,usa,34
3881,136430,usa,35
3882,136465,other,18
3883,136473,usa,35
3884,136491,usa,18
3885,136509,usa,31
3886,136561,usa,37
3887,136585,france,35
3888,136735,usa,57
3889,136747,usa,31
3890,136829,canada,33
3891,136905,spain,25
3892,136916,other,35
3893,136943,usa,35
3894,137006,germany,35
3895,137118,usa,35
3896,137136,usa,80
3897,137137,other,35
3898,137190,france,31
3899,137211,usa,35
3900,137222,usa,26
3901,137336,usa,26
3902,137384,france,32
3903,137397,france,32
3904,137434,usa,45
3905,137437,spain,26
3906,137480,usa,25
3907,137497,usa,44
3908,137587,canada,28
3909,137588,usa,35
3910,137589,usa,35
3911,137620,usa,36
3912,137627,usa,37
3913,137684,usa,35
3914,137688,usa,46
3915,137742,dominicanrepublic,24
3916,137803,italy,27
3917,137816,spain,35
3918,138010,usa,31
3919,138018,usa,35
3920,138073,unitedkingdom,31
3921,138097,usa,35
3922,138100,usa,35
3923,138124,unitedkingdom,24
3924,138138,usa,39
3925,138176,usa,35
3926,138189,usa,37
3927,138193,usa,35
3928,138198,canada,37
3929,138202,canada,35
3930,138220,usa,14
3931,138239,usa,40
3932,138298,usa,50
3933,138301,usa,29
3934,138366,usa,32
3935,138372,usa,32
3936,138382,usa,35
3937,138393,usa,49
3938,138397,usa,35
3939,138425,usa,48
3940,138515,usa,36
3941,138525,usa,35
3942,138529,italy,35
3943,138543,usa,21
3944,138578,usa,38
3945,138602,usa,36
3946,138647,usa,35
3947,138674,usa,26
3948,138687,other,35
3949,138689,usa,41
3950,138777,usa,35
3951,138867,usa,35
3952,138883,usa,16
3953,138955,usa,52
3954,138995,usa,47
3955,139070,usa,30
3956,139126,usa,27
3957,139136,other,35
3958,139141,usa,35
3959,139183,usa,35
3960,139206,usa,52
3961,139209,usa,23
3962,139221,usa,47
3963,139222,usa,34
3964,139243,usa,35
3965,139287,usa,32
3966,139327,unitedkingdom,24
3967,139359,usa,36
3968,139387,canada,30
3969,139462,unitedkingdom,30
3970,139467,usa,53
3971,139480,france,26
3972,139524,usa,12
3973,139575,usa,42
3974,139586,usa,33
3975,139607,usa,47
3976,139636,malaysia,22
3977,139642,usa,57
3978,139706,usa,20
3979,139742,canada,36
3980,139827,usa,35
3981,139828,usa,49
3982,139835,usa,37
3983,139884,spain,38
3984,139904,usa,8
3985,139907,germany,38
3986,139913,usa,54
3987,139934,usa,35
3988,140000,unitedkingdom,35
3989,140005,usa,35
3990,140013,unitedkingdom,41
3991,140036,usa,35
3992,140069,canada,29
3993,140080,germany,35
3994,140087,portugal,32
3995,140161,australia,44
3996,140167,usa,26
3997,140184,unitedkingdom,23
3998,140196,canada,35
3999,140223,usa,27
4000,140232,germany,39
4001,140255,usa,21
4002,140294,usa,31
4003,140340,other,42
4004,140358,usa,35
4005,140410,usa,26
4006,140423,unitedkingdom,36
4007,140478,cuba,16
4008,140555,canada,31
4009,140662,usa,30
4010,140698,usa,35
4011,140758,newzealand,23
4012,140763,usa,34
4013,140822,germany,54
4014,140842,germany,22
4015,140863,germany,32
4016,140879,germany,36
4017,140974,usa,44
4018,141010,usa,35
4019,141016,germany,21
4020,141047,usa,47
4021,141070,usa,20
4022,141089,usa,22
4023,141109,portugal,28
4024,141127,usa,35
4025,141157,canada,35
4026,141201,usa,29
4027,141203,germany,38
4028,141210,germany,35
4029,141309,canada,27
4030,141310,usa,21
4031,141322,usa,21
4032,141325,other,35
4033,141328,usa,29
4034,141444,other,35
4035,141450,usa,32
4036,141468,canada,35
4037,141491,usa,47
4038,141493,usa,44
4039,141496,usa,44
4040,141511,usa,30
4041,141518,other,27
4042,141543,other,35
4043,141600,usa,35
4044,141601,france,29
4045,141651,germany,32
4046,141710,usa,35
4047,141719,usa,35
4048,141794,italy,30
4049,141819,australia,34
4050,141871,usa,35
4051,141901,newzealand,43
4052,141902,usa,51
4053,141958,norway,41
4054,142005,usa,46
4055,142017,usa,35
4056,142024,canada,61
4057,142026,usa,32
4058,142039,usa,50
4059,142041,other,35
4060,142062,usa,41
4061,142076,usa,27
4062,142093,usa,35
4063,142121,usa,33
4064,142129,canada,35
4065,142143,australia,32
4066,142212,usa,64
4067,142256,canada,52
4068,142454,austria,33
4069,142479,usa,35
4070,142555,unitedkingdom,32
4071,142579,usa,35
4072,142584,usa,21
4073,142600,usa,59
4074,142623,usa,35
4075,142649,france,27
4076,142661,usa,35
4077,142671,usa,59
4078,142672,canada,30
4079,142680,usa,26
4080,142715,usa,35
4081,142745,japan,38
4082,142772,canada,33
4083,142801,usa,17
4084,142823,australia,29
4085,142861,usa,35
4086,142973,canada,8
4087,143011,canada,32
4088,143103,germany,34
4089,143134,usa,27
4090,143163,usa,26
4091,143211,usa,35
4092,143294,usa,42
4093,143415,usa,50
4094,143427,usa,24
4095,143429,usa,49
4096,143497,usa,36
4097,143609,usa,35
4098,143668,usa,33
4099,143715,usa,32
4100,143743,usa,35
4101,143792,unitedkingdom,25
4102,143809,usa,21
4103,143837,usa,28
4104,143909,germany,26
4105,143964,usa,26
4106,143968,usa,39
4107,144038,usa,49
4108,144107,canada,35
4109,144114,usa,49
4110,144131,australia,39
4111,144162,usa,35
4112,144194,usa,21
4113,144219,usa,35
4114,144223,usa,20
4115,144229,canada,25
4116,144241,usa,33
4117,144255,germany,35
4118,144315,usa,35
4119,144316,usa,39
4120,144318,usa,35
4121,144455,usa,40
4122,144478,usa,39
4123,144486,usa,38
4124,144512,usa,35
4125,144516,usa,41
4126,144555,usa,37
4127,144619,usa,35
4128,144667,usa,35
4129,144699,canada,35
4130,144707,usa,23
4131,144727,usa,45
4132,144785,usa,35
4133,144828,usa,35
4134,144899,usa,35
4135,144910,usa,35
4136,144925,usa,32
4137,144943,usa,35
4138,144997,usa,31
4139,145003,usa,34
4140,145109,spain,45
4141,145161,unitedkingdom,38
4142,145165,australia,38
4143,145198,usa,28
4144,145369,usa,35
4145,145431,usa,33
4146,145449,usa,35
4147,145451,usa,63
4148,145558,france,30
4149,145641,usa,35
4150,145644,malaysia,24
4151,145728,usa,52
4152,145737,usa,40
4153,145861,usa,39
4154,145947,usa,41
4155,146025,usa,42
4156,146057,usa,35
4157,146078,other,42
4158,146081,usa,40
4159,146083,usa,29
4160,146090,other,35
4161,146175,usa,27
4162,146230,other,49
4163,146266,usa,48
4164,146279,usa,42
4165,146281,usa,28
4166,146298,france,25
4167,146321,canada,35
4168,146345,usa,47
4169,146348,usa,35
4170,146386,usa,14
4171,146421,australia,44
4172,146428,canada,35
4173,146530,usa,35
4174,146564,usa,43
4175,146573,usa,45
4176,146649,spain,26
4177,146722,germany,28
4178,146778,canada,35
4179,146803,usa,35
4180,146855,usa,35
4181,146874,usa,35
4182,146890,usa,64
4183,146932,usa,30
4184,147045,usa,28
4185,147141,usa,21
4186,147156,unitedkingdom,42
4187,147166,unitedkingdom,38
4188,147224,usa,41
4189,147307,usa,48
4190,147385,usa,35
4191,147414,usa,42
4192,147420,usa,53
4193,147451,unitedkingdom,37
4194,147462,australia,36
4195,147475,usa,57
4196,147616,canada,30
4197,147649,france,25
4198,147678,usa,36
4199,147686,usa,34
4200,147687,usa,17
4201,147744,usa,35
4202,147752,usa,27
4203,147762,usa,35
4204,147764,usa,29
4205,147800,usa,41
4206,147803,unitedkingdom,64
4207,147839,usa,47
4208,147851,usa,22
4209,147900,usa,32
4210,147947,canada,35
4211,147965,usa,35
4212,147978,usa,37
4213,148028,usa,35
4214,148142,unitedkingdom,21
4215,148153,netherlands,26
4216,148154,spain,23
4217,148191,usa,42
4218,148192,usa,50
4219,148199,canada,50
4220,148220,germany,24
4221,148258,canada,35
4222,148263,usa,34
4223,148314,canada,29
4224,148514,usa,35
4225,148586,canada,35
4226,148590,canada,49
4227,148632,other,35
4228,148653,usa,63
4229,148662,usa,25
4230,148695,usa,26
4231,148712,usa,35
4232,148731,canada,17
4233,148798,usa,54
4234,148804,usa,35
4235,148847,usa,34
4236,148863,usa,35
4237,148898,usa,24
4238,148928,other,35
4239,148929,usa,59
4240,148934,usa,31
4241,148966,usa,35
4242,149043,usa,55
4243,149069,usa,30
4244,149071,usa,49
4245,149084,usa,32
4246,149120,usa,35
4247,149136,usa,35
4248,149140,usa,44
4249,149152,usa,35
4250,149204,usa,35
4251,149231,other,35
4252,149373,usa,35
4253,149421,slovakia,35
4254,149483,usa,25
4255,149510,germany,41
4256,149511,germany,35
4257,149647,spain,27
4258,149661,usa,35
4259,149690,australia,35
4260,149802,usa,33
4261,149893,other,25
4262,149907,usa,42
4263,149908,unitedkingdom,29
4264,149909,malaysia,22
4265,149934,usa,44
4266,150067,usa,29
4267,150297,finland,24
4268,150316,usa,55
4269,150327,usa,35
4270,150364,dominicanrepublic,36
4271,150498,usa,38
4272,150554,usa,15
4273,150561,netherlands,33
4274,150587,usa,61
4275,150627,usa,24
4276,150661,usa,36
4277,150663,usa,24
4278,150762,spain,29
4279,150896,usa,30
4280,150911,usa,35
4281,150932,usa,35
4282,150960,usa,35
4283,150979,usa,34
4284,151002,usa,35
4285,151043,usa,20
4286,151068,australia,28
4287,151098,usa,38
4288,151101,usa,35
4289,151104,usa,35
4290,151107,usa,39
4291,151139,other,35
4292,151143,usa,35
4293,151263,usa,35
4294,151370,romania,35
4295,151415,australia,35
4296,151420,spain,22
4297,151483,usa,35
4298,151503,usa,33
4299,151537,usa,33
4300,151589,usa,56
4301,151602,unitedkingdom,35
4302,151608,canada,35
4303,151637,usa,31
4304,151653,usa,35
4305,151702,usa,18
4306,151737,usa,35
4307,151762,germany,35
4308,151780,usa,26
4309,151787,usa,16
4310,151790,usa,26
4311,151799,usa,27
4312,151800,usa,25
4313,151806,newzealand,50
4314,151811,usa,35
4315,151824,usa,35
4316,151861,other,40
4317,151928,usa,52
4318,151991,netherlands,39
4319,152016,usa,29
4320,152036,usa,47
4321,152099,usa,14
4322,152186,canada,33
4323,152249,usa,35
4324,152260,netherlands,35
4325,152309,usa,71
4326,152354,usa,35
4327,152401,germany,29
4328,152409,usa,33
4329,152428,newzealand,26
4330,152435,usa,40
4331,152468,usa,35
4332,152483,portugal,18
4333,152496,usa,35
4334,152514,usa,61
4335,152515,usa,67
4336,152548,usa,30
4337,152579,malaysia,22
4338,152617,usa,27
4339,152645,usa,28
4340,152651,usa,24
4341,152696,usa,35
4342,152742,usa,38
4343,152770,usa,35
4344,152827,canada,40
4345,152946,portugal,25
4346,153040,usa,30
4347,153042,usa,35
4348,153054,usa,20
4349,153079,spain,26
4350,153091,portugal,26
4351,153115,usa,30
4352,153158,usa,35
4353,153174,usa,55
4354,153211,canada,28
4355,153257,canada,35
4356,153283,canada,35
4357,153322,other,33
4358,153342,canada,43
4359,153361,usa,44
4360,153496,usa,35
4361,153513,usa,31
4362,153563,usa,35
4363,153570,austria,25
4364,153620,usa,35
4365,153621,spain,29
4366,153653,usa,50
4367,153718,usa,27
4368,153719,usa,49
4369,153723,other,31
4370,153797,usa,31
4371,153865,usa,35
4372,153869,germany,22
4373,153927,usa,26
4374,153950,usa,35
4375,153957,usa,38
4376,154037,denmark,33
4377,154070,usa,38
4378,154125,germany,44
4379,154126,usa,48
4380,154137,usa,35
4381,154160,canada,32
4382,154176,denmark,31
4383,154182,usa,36
4384,154345,usa,35
4385,154346,other,24
4386,154354,usa,31
4387,154409,usa,35
4388,154441,canada,40
4389,154443,usa,31
4390,154460,portugal,52
4391,154465,usa,32
4392,154469,canada,35
4393,154529,usa,37
4394,154543,usa,29
4395,154553,usa,23
4396,154592,usa,35
4397,154610,canada,68
4398,154730,usa,42
4399,154773,usa,30
4400,154781,usa,62
4401,154811,usa,35
4402,154844,usa,32
4403,154944,usa,33
4404,154975,usa,29
4405,154992,usa,40
4406,155014,usa,35
4407,155027,usa,39
4408,155047,france,41
4409,155141,usa,31
4410,155147,usa,60
4411,155173,usa,35
4412,155219,usa,29
4413,155332,usa,35
4414,155444,usa,51
4415,155463,usa,38
4416,155495,usa,26
4417,155580,usa,61
4418,155650,usa,35
4419,155733,other,35
4420,155743,usa,35
4421,155778,other,35
4422,155807,usa,54
4423,155810,canada,35
4424,155913,germany,35
4425,155916,australia,27
4426,156020,portugal,38
4427,156096,usa,35
4428,156140,usa,52
4429,156163,usa,54
4430,156214,usa,59
4431,156243,italy,40
4432,156300,usa,49
4433,156319,usa,35
4434,156343,usa,35
4435,156438,usa,43
4436,156462,usa,65
4437,156467,usa,38
4438,156510,canada,50
4439,156534,unitedkingdom,26
4440,156575,finland,41
4441,156584,australia,55
4442,156659,canada,35
4443,156670,portugal,39
4444,156706,usa,19
4445,156837,unitedkingdom,39
4446,156876,argentina,37
4447,156971,france,35
4448,156972,france,26
4449,157065,germany,19
4450,157082,france,25
4451,157101,usa,31
4452,157118,spain,35
4453,157127,usa,26
4454,157160,usa,34
4455,157163,usa,37
4456,157247,netherlands,48
4457,157252,usa,43
4458,157290,usa,33
4459,157380,usa,34
4460,157468,spain,17
4461,157594,canada,35
4462,157655,australia,45
4463,157657,france,35
4464,157660,usa,35
4465,157799,netherlands,42
4466,157811,usa,34
4467,158033,usa,24
4468,158043,usa,35
4469,158103,usa,56
4470,158127,usa,42
4471,158226,norway,26
4472,158254,usa,28
4473,158262,other,29
4474,158344,germany,36
4475,158347,usa,62
4476,158361,usa,44
4477,158385,usa,32
4478,158433,usa,35
4479,158506,usa,52
4480,158509,usa,35
4481,158594,australia,35
4482,158606,usa,72
4483,158627,spain,32
4484,158714,usa,35
4485,158774,usa,34
4486,158791,usa,72
4487,158846,usa,54
4488,158867,usa,35
4489,158984,usa,42
4490,159004,usa,35
4491,159040,usa,14
4492,159137,usa,42
4493,159211,other,30
4494,159230,usa,46
4495,159259,canada,35
4496,159283,unitedkingdom,66
4497,159376,other,35
4498,159390,germany,36
4499,159440,france,27
4500,159455,kuwait,35
4501,159506,usa,28
4502,159720,canada,31
4503,159732,usa,47
4504,159754,usa,60
4505,159783,usa,55
4506,159817,canada,35
4507,159822,usa,37
4508,159834,usa,19
4509,159847,netherlands,35
4510,159858,usa,37
4511,159860,usa,43
4512,159863,unitedkingdom,60
4513,159868,usa,35
4514,159977,usa,35
4515,160009,usa,16
4516,160032,germany,35
4517,160062,usa,35
4518,160165,usa,35
4519,160231,usa,35
4520,160295,usa,38
4521,160393,usa,46
4522,160401,usa,30
4523,160405,germany,35
4524,160406,germany,35
4525,160407,germany,35
4526,160408,germany,35
4527,160409,germany,35
4528,160410,germany,35
4529,160412,germany,35
4530,160413,germany,35
4531,160414,germany,35
4532,160415,germany,35
4533,160416,germany,35
4534,160434,usa,29
4535,160451,usa,59
4536,160507,netherlands,36
4537,160541,unitedkingdom,35
4538,160548,other,22
4539,160558,usa,28
4540,160571,france,35
4541,160574,usa,27
4542,160681,usa,28
4543,160735,usa,39
4544,160803,canada,35
4545,160939,canada,25
4546,161037,other,32
4547,161039,canada,30
4548,161041,portugal,24
4549,161114,canada,39
4550,161200,usa,43
4551,161211,usa,25
4552,161222,usa,33
4553,161234,usa,41
4554,161252,usa,57
4555,161265,usa,44
4556,161299,usa,41
4557,161348,usa,17
4558,161361,usa,15
4559,161373,usa,35
4560,161443,other,58
4561,161467,usa,41
4562,161476,canada,26
4563,161577,unitedkingdom,55
4564,161662,usa,32
4565,161677,usa,26
4566,161685,germany,32
4567,161750,usa,35
4568,161752,usa,58
4569,161755,usa,26
4570,161831,usa,33
4571,161870,usa,35
4572,161872,usa,27
4573,161873,canada,33
4574,161880,usa,31
4575,161882,canada,49
4576,161903,usa,43
4577,161936,australia,53
4578,161974,usa,25
4579,161986,usa,35
4580,162001,usa,35
4581,162014,canada,35
4582,162019,usa,19
4583,162030,usa,35
4584,162052,usa,51
4585,162085,canada,21
4586,162092,usa,26
4587,162121,usa,31
4588,162153,usa,27
4589,162155,usa,57
4590,162311,usa,22
4591,162376,usa,23
4592,162380,canada,28
4593,162473,canada,29
4594,162538,usa,49
4595,162562,usa,29
4596,162564,usa,28
4597,162590,canada,35
4598,162625,usa,46
4599,162626,usa,35
4600,162671,canada,19
4601,162738,usa,35
4602,162762,usa,25
4603,162775,canada,35
4604,162780,usa,31
4605,162827,usa,35
4606,162840,usa,52
4607,162886,portugal,29
4608,162962,usa,25
4609,163055,usa,35
4610,163128,usa,35
4611,163187,usa,35
4612,163194,other,57
4613,163202,usa,26
4614,163307,usa,24
4615,163319,germany,34
4616,163326,usa,28
4617,163329,usa,35
4618,163358,canada,21
4619,163419,germany,33
4620,163430,usa,35
4621,163433,canada,35
4622,163488,usa,24
4623,163570,canada,50
4624,163579,usa,58
4625,163600,usa,17
4626,163608,unitedkingdom,31
4627,163676,usa,59
4628,163690,usa,31
4629,163744,canada,54
4630,163751,unitedkingdom,7
4631,163754,other,35
4632,163759,unitedkingdom,37
4633,163761,unitedkingdom,37
4634,163776,usa,29
4635,163804,usa,43
4636,163824,france,17
4637,163851,usa,26
4638,163875,usa,35
4639,163973,brazil,46
4640,164008,spain,26
4641,164027,canada,35
4642,164061,canada,35
4643,164076,other,35
4644,164096,portugal,29
4645,164110,usa,60
4646,164323,canada,31
4647,164418,usa,26
4648,164465,usa,33
4649,164480,usa,44
4650,164488,usa,35
4651,164492,usa,46
4652,164518,other,35
4653,164519,usa,35
4654,164533,spain,46
4655,164549,usa,35
4656,164581,other,30
4657,164584,usa,52
4658,164675,usa,55
4659,164728,usa,35
4660,164762,usa,29
4661,164828,usa,35
4662,164926,usa,25
4663,164944,france,23
4664,164956,canada,44
4665,165073,unitedkingdom,44
4666,165183,other,60
4667,165232,usa,23
4668,165253,usa,35
4669,165268,usa,73
4670,165308,usa,33
4671,165319,usa,28
4672,165345,usa,35
4673,165420,other,31
4674,165452,usa,28
4675,165503,romania,17
4676,165507,austria,24
4677,165512,unitedkingdom,28
4678,165516,usa,26
4679,165549,germany,27
4680,165558,france,18
4681,165582,usa,35
4682,165669,canada,45
4683,165728,usa,35
4684,165758,canada,35
4685,165759,usa,58
4686,165788,usa,35
4687,165806,unitedkingdom,57
4688,165838,usa,60
4689,165866,usa,27
4690,165884,usa,35
4691,165932,japan,35
4692,165987,usa,48
4693,166017,usa,38
4694,166130,usa,37
4695,166141,unitedkingdom,34
4696,166327,other,66
4697,166390,usa,35
4698,166391,usa,60
4699,166409,usa,63
4700,166492,usa,19
4701,166569,usa,35
4702,166646,usa,30
4703,166772,spain,28
4704,166824,usa,35
4705,166825,usa,35
4706,166828,usa,29
4707,166830,usa,24
4708,166918,usa,22
4709,166922,unitedkingdom,26
4710,167056,usa,21
4711,167131,usa,30
4712,167166,germany,44
4713,167189,usa,43
4714,167223,usa,35
4715,167327,germany,29
4716,167349,usa,33
4717,167375,usa,33
4718,167438,france,19
4719,167471,canada,29
4720,167478,australia,28
4721,167492,germany,16
4722,167494,usa,20
4723,167507,unitedkingdom,21
4724,167517,italy,25
4725,167521,unitedkingdom,23
4726,167556,usa,33
4727,167562,usa,35
4728,167587,other,22
4729,167611,unitedkingdom,36
4730,167614,usa,46
4731,167678,usa,35
4732,167722,usa,43
4733,167746,usa,32
4734,167761,usa,24
4735,167782,usa,20
4736,167790,usa,35
4737,167812,usa,38
4738,167813,usa,28
4739,167844,usa,37
4740,167892,usa,35
4741,167925,spain,26
4742,167944,other,35
4743,168029,usa,15
4744,168034,usa,35
4745,168036,other,35
4746,168047,usa,28
4747,168064,canada,35
4748,168129,france,22
4749,168132,usa,37
4750,168144,usa,46
4751,168212,usa,35
4752,168216,canada,47
4753,168245,canada,37
4754,168275,usa,21
4755,168307,usa,35
4756,168336,canada,35
4757,168387,australia,32
4758,168388,other,35
4759,168438,usa,35
4760,168464,usa,11
4761,168636,usa,35
4762,168642,usa,24
4763,168736,australia,35
4764,168816,usa,35
4765,168954,usa,29
4766,168971,canada,49
4767,168985,usa,35
4768,169027,usa,35
4769,169057,usa,50
4770,169111,usa,35
4771,169181,usa,53
4772,169192,usa,35
4773,169223,canada,38
4774,169233,usa,27
4775,169243,usa,41
4776,169249,usa,43
4777,169282,usa,35
4778,169309,usa,35
4779,169310,usa,35
4780,169357,usa,64
4781,169380,usa,35
4782,169403,usa,43
4783,169438,usa,39
4784,169492,usa,55
4785,169558,canada,35
4786,169600,portugal,28
4787,169663,usa,35
4788,169681,usa,41
4789,169682,usa,26
4790,169699,usa,40
4791,169735,usa,35
4792,169754,usa,35
4793,169755,other,26
4794,169770,usa,35
4795,169779,usa,36
4796,169781,usa,21
4797,169824,usa,35
4798,169911,spain,25
4799,169934,usa,31
4800,170012,usa,37
4801,170054,other,35
4802,170073,unitedkingdom,35
4803,170077,usa,58
4804,170118,other,32
4805,170154,portugal,31
4806,170155,other,40
4807,170181,germany,32
4808,170184,unitedkingdom,51
4809,170192,germany,35
4810,170227,unitedkingdom,33
4811,170255,usa,35
4812,170256,canada,35
4813,170264,usa,23
4814,170346,usa,58
4815,170368,usa,51
4816,170415,usa,30
4817,170513,usa,35
4818,170522,canada,48
4819,170527,usa,40
4820,170545,usa,31
4821,170568,usa,35
4822,170572,usa,34
4823,170575,usa,32
4824,170595,usa,34
4825,170634,usa,35
4826,170702,usa,56
4827,170721,canada,33
4828,170724,usa,43
4829,170732,usa,40
4830,170742,usa,41
4831,170762,usa,60
4832,170771,canada,35
4833,170791,other,45
4834,170792,usa,38
4835,170810,canada,40
4836,170850,other,57
4837,170861,usa,44
4838,170866,usa,35
4839,170869,usa,35
4840,170947,usa,35
4841,170997,usa,66
4842,171003,usa,35
4843,171007,usa,38
4844,171031,usa,58
4845,171045,other,44
4846,171050,usa,41
4847,171076,usa,29
4848,171078,canada,43
4849,171079,canada,35
4850,171082,usa,36
4851,171090,usa,38
4852,171133,usa,35
4853,171157,usa,32
4854,171165,malaysia,36
4855,171235,germany,34
4856,171251,usa,35
4857,171295,usa,27
4858,171445,usa,37
4859,171555,usa,35
4860,171569,france,29
4861,171602,usa,37
4862,171638,usa,50
4863,171703,newzealand,41
4864,171758,usa,13
4865,171765,canada,37
4866,171783,usa,20
4867,171795,usa,54
4868,171818,usa,31
4869,171846,austria,35
4870,171904,spain,28
4871,171968,usa,23
4872,171970,usa,35
4873,171986,unitedkingdom,47
4874,172010,usa,21
4875,172061,usa,25
4876,172091,usa,58
4877,172101,usa,37
4878,172119,usa,28
4879,172122,usa,44
4880,172128,usa,40
4881,172192,usa,36
4882,172203,usa,45
4883,172215,canada,35
4884,172233,germany,35
4885,172248,australia,35
4886,172326,usa,51
4887,172331,usa,27
4888,172374,usa,20
4889,172406,usa,29
4890,172462,canada,45
4891,172486,other,26
4892,172512,usa,25
4893,172539,usa,35
4894,172613,germany,39
4895,172676,usa,29
4896,172700,usa,33
4897,172760,usa,29
4898,172852,usa,35
4899,172865,usa,18
4900,172888,france,57
4901,173018,newzealand,35
4902,173053,usa,12
4903,173109,usa,35
4904,173111,usa,36
4905,173122,usa,28
4906,173131,australia,25
4907,173291,usa,29
4908,173300,germany,25
4909,173343,usa,35
4910,173464,usa,35
4911,173481,usa,69
4912,173486,usa,45
4913,173509,usa,50
4914,173517,usa,35
4915,173632,austria,36
4916,173650,canada,27
4917,173652,usa,35
4918,173657,germany,43
4919,173679,germany,27
4920,173684,usa,15
4921,173769,singapore,17
4922,173773,usa,36
4923,173835,usa,53
4924,173856,usa,30
4925,173860,usa,48
4926,173879,usa,25
4927,173881,usa,32
4928,173906,usa,32
4929,173930,usa,35
4930,173951,usa,35
4931,173999,switzerland,33
4932,174034,canada,50
4933,174062,usa,38
4934,174072,usa,35
4935,174092,unitedkingdom,34
4936,174131,usa,35
4937,174140,usa,23
4938,174142,usa,26
4939,174151,usa,34
4940,174179,usa,35
4941,174207,usa,28
4942,174216,usa,36
4943,174326,canada,38
4944,174334,unitedkingdom,35
4945,174375,usa,31
4946,174388,usa,35
4947,174428,usa,37
4948,174501,usa,35
4949,174509,usa,3
4950,174534,usa,47
4951,174568,usa,23
4952,174596,usa,35
4953,174601,usa,37
4954,174615,canada,35
4955,174625,other,32
4956,174633,usa,31
4957,174683,usa,40
4958,174692,other,59
4959,174700,canada,47
4960,174723,other,35
4961,174726,usa,35
4962,174827,usa,46
4963,174830,usa,35
4964,174834,usa,59
4965,174848,usa,35
4966,174890,usa,35
4967,174892,other,35
4968,174897,usa,35
4969,174914,australia,33
4970,174916,usa,35
4971,174962,portugal,20
4972,174986,usa,35
4973,174987,usa,32
4974,175000,usa,27
4975,175052,usa,57
4976,175062,usa,35
4977,175070,usa,31
4978,175100,other,55
4979,175101,usa,61
4980,175117,usa,35
4981,175123,usa,35
4982,175145,usa,33
4983,175149,usa,32
4984,175168,unitedkingdom,54
4985,175205,usa,35
4986,175223,usa,35
4987,175254,usa,35
4988,175271,usa,55
4989,175278,usa,35
4990,175283,usa,29
4991,175284,usa,38
4992,175287,usa,32
4993,175329,usa,35
4994,175367,france,33
4995,175399,unitedkingdom,35
4996,175485,germany,21
4997,175493,germany,30
4998,175510,germany,32
4999,175529,other,35
5000,175536,germany,27
5001,175559,usa,35
5002,175576,canada,30
5003,175636,usa,46
5004,175886,australia,52
5005,175978,usa,27
5006,176037,usa,74
5007,176062,australia,37
5008,176094,usa,22
5009,176100,other,35
5010,176214,usa,34
5011,176230,usa,35
5012,176256,usa,32
5013,176280,usa,35
5014,176348,usa,33
5015,176459,canada,30
5016,176481,canada,35
5017,176486,netherlands,35
5018,176597,usa,34
5019,176658,usa,33
5020,176667,usa,23
5021,176709,usa,35
5022,176838,finland,27
5023,176875,finland,31
5024,176879,usa,35
5025,176887,unitedkingdom,30
5026,176894,usa,32
5027,176902,usa,25
5028,176903,usa,24
5029,177034,canada,25
5030,177040,usa,27
5031,177072,usa,47
5032,177073,usa,35
5033,177090,usa,37
5034,177091,usa,36
5035,177113,usa,47
5036,177128,newzealand,41
5037,177157,usa,35
5038,177180,usa,39
5039,177186,usa,42
5040,177195,usa,20
5041,177233,usa,23
5042,177277,unitedkingdom,30
5043,177284,usa,30
5044,177295,usa,41
5045,177349,usa,33
5046,177373,usa,29
5047,177374,usa,35
5048,177375,usa,42
5049,177432,usa,33
5050,177451,usa,35
5051,177492,usa,25
5052,177531,usa,40
5053,177556,germany,23
5054,177569,usa,52
5055,177590,usa,49
5056,177660,france,35
5057,177683,usa,35
5058,177688,germany,25
5059,177690,usa,27
5060,177861,other,35
5061,177862,canada,33
5062,177876,usa,46
5063,177879,usa,22
5064,177932,usa,44
5065,178035,canada,81
5066,178056,canada,32
5067,178058,canada,35
5068,178079,usa,55
5069,178093,canada,35
5070,178130,usa,45
5071,178151,usa,58
5072,178181,usa,32
5073,178199,usa,35
5074,178201,other,35
5075,178223,usa,34
5076,178240,usa,49
5077,178322,usa,66
5078,178356,usa,26
5079,178485,usa,32
5080,178522,other,35
5081,178570,canada,43
5082,178587,usa,56
5083,178597,usa,35
5084,178667,usa,34
5085,178797,portugal,29
5086,178880,usa,35
5087,178914,usa,35
5088,178919,canada,30
5089,178920,usa,31
5090,178950,usa,35
5091,178961,usa,35
